"countryCode","regionCode","accentedName","plainName"
"PG",11,"East Sepik","East Sepik"
"PG",10,"East New Britain","East New Britain"
"PG",9,"Eastern Highlands","Eastern Highlands"
"PG",8,"Chimbu","Chimbu"
"PG",3,"Milne Bay","Milne Bay"
"PG",1,"Central Province","Central Province"
"PG",21,"Hela","Hela"
"PG",22,"Jiwaka","Jiwaka"
"PH",14,"ARMM","ARMM"
"PH",10,"Northern Mindanao","Northern Mindanao"
"PH",41,"Mimaropa","Mimaropa"
"PH",2,"Cagayan Valley","Cagayan Valley"
"PH",12,"Soccsksargen","Soccsksargen"
"PH",13,"Caraga","Caraga"
"PH",15,"Cordillera","Cordillera"
"PH",1,"Ilocos","Ilocos"
"PH",40,"Calabarzon","Calabarzon"
"PH",6,"Western Visayas","Western Visayas"
"PH",3,"Central Luzon","Central Luzon"
"PH",7,"Central Visayas","Central Visayas"
"PH",8,"Eastern Visayas","Eastern Visayas"
"PH",9,"Zamboanga Peninsula","Zamboanga Peninsula"
"PH",11,"Davao","Davao"
"PH",5,"Bicol","Bicol"
"PH","NCR","Metro Manila","Metro Manila"
"PK",8,"Islāmābād","Islamabad"
"PK",5,"Sindh","Sindh"
"PK",4,"Punjab","Punjab"
"PK",3,"Khyber Pakhtunkhwa","Khyber Pakhtunkhwa"
"PK",7,"Gilgit-Baltistan","Gilgit-Baltistan"
"PK",1,"FATA","FATA"
"PK",2,"Balochistān","Balochistan"
"PK",6,"Azad Kashmir","Azad Kashmir"
"PL",75,"Lublin","Lublin"
"PL",77,"Lesser Poland Voivodeship","Lesser Poland Voivodeship"
"PL",78,"Mazovia","Mazovia"
"PL",80,"Subcarpathian Voivodeship","Subcarpathian Voivodeship"
"PL",81,"Podlasie","Podlasie"
"PL",84,"Świętokrzyskie","Swietokrzyskie"
"PL",85,"Warmia-Masuria","Warmia-Masuria"
"PL",72,"Lower Silesia","Lower Silesia"
"PL",74,"Łódź Voivodeship","Lodz Voivodeship"
"PL",76,"Lubusz","Lubusz"
"PL",79,"Opole Voivodeship","Opole Voivodeship"
"PL",82,"Pomerania","Pomerania"
"PL",83,"Silesia","Silesia"
"PL",86,"Greater Poland","Greater Poland"
"PL",87,"West Pomerania","West Pomerania"
"PL",73,"Kujawsko-Pomorskie","Kujawsko-Pomorskie"
"PM",97502,"Saint-Pierre","Saint-Pierre"
"PM",97501,"Miquelon-Langlade","Miquelon-Langlade"
"PR",1,"Adjuntas","Adjuntas"
"PR",3,"Aguada","Aguada"
"PR",5,"Aguadilla","Aguadilla"
"PR",7,"Aguas Buenas","Aguas Buenas"
"PR",9,"Aibonito","Aibonito"
"PR",11,"Añasco","Anasco"
"PR",13,"Arecibo","Arecibo"
"PR",15,"Arroyo","Arroyo"
"PR",17,"Barceloneta","Barceloneta"
"PR",19,"Barranquitas","Barranquitas"
"PR",21,"Bayamón","Bayamon"
"PR",23,"Cabo Rojo","Cabo Rojo"
"PR",25,"Caguas","Caguas"
"PR",27,"Camuy","Camuy"
"PR",29,"Canovanas","Canovanas"
"PR",31,"Carolina","Carolina"
"PR",33,"Catano","Catano"
"PR",35,"Cayey","Cayey"
"PR",37,"Ceiba","Ceiba"
"PR",39,"Ciales","Ciales"
"PR",41,"Cidra","Cidra"
"PR",43,"Coamo","Coamo"
"PR",45,"Comerio","Comerio"
"PR",47,"Corozal","Corozal"
"PR",49,"Culebra","Culebra"
"PR",51,"Dorado","Dorado"
"PR",53,"Fajardo","Fajardo"
"PR",54,"Florida","Florida"
"PR",55,"Guanica","Guanica"
"PR",57,"Guayama","Guayama"
"PR",59,"Guayanilla","Guayanilla"
"PR",61,"Guaynabo","Guaynabo"
"PR",63,"Gurabo","Gurabo"
"PR",65,"Hatillo","Hatillo"
"PR",67,"Hormigueros","Hormigueros"
"PR",69,"Humacao","Humacao"
"PR",71,"Isabela","Isabela"
"PR",73,"Municipio de Jayuya","Municipio de Jayuya"
"PR",75,"Juana Diaz","Juana Diaz"
"PR",77,"Municipio de Juncos","Municipio de Juncos"
"PR",79,"Lajas","Lajas"
"PR",81,"Lares","Lares"
"PR",83,"Las Marias","Las Marias"
"PR",85,"Las Piedras","Las Piedras"
"PR",87,"Loiza","Loiza"
"PR",89,"Luquillo","Luquillo"
"PR",91,"Manati","Manati"
"PR",93,"Maricao","Maricao"
"PR",95,"Maunabo","Maunabo"
"PR",97,"Mayaguez","Mayaguez"
"PR",99,"Moca","Moca"
"PR",101,"Morovis","Morovis"
"PR",103,"Naguabo","Naguabo"
"PR",105,"Naranjito","Naranjito"
"PR",107,"Orocovis","Orocovis"
"PR",109,"Patillas","Patillas"
"PR",111,"Penuelas","Penuelas"
"PR",113,"Ponce","Ponce"
"PR",117,"Rincon","Rincon"
"PR",115,"Quebradillas","Quebradillas"
"PR",119,"Rio Grande","Rio Grande"
"PR",121,"Sabana Grande","Sabana Grande"
"PR",123,"Salinas","Salinas"
"PR",125,"San German","San German"
"PR",127,"San Juan","San Juan"
"PR",129,"San Lorenzo","San Lorenzo"
"PR",131,"San Sebastian","San Sebastian"
"PR",133,"Santa Isabel Municipio","Santa Isabel Municipio"
"PR",135,"Toa Alta","Toa Alta"
"PR",137,"Toa Baja","Toa Baja"
"PR",139,"Trujillo Alto","Trujillo Alto"
"PR",141,"Utuado","Utuado"
"PR",143,"Vega Alta","Vega Alta"
"PR",145,"Vega Baja","Vega Baja"
"PR",149,"Villalba","Villalba"
"PR",151,"Yabucoa","Yabucoa"
"PR",153,"Yauco","Yauco"
"PR",147,"Vieques","Vieques"
"PS","GZ","Gaza Strip","Gaza Strip"
"PS","WE","West Bank","West Bank"
"PT",19,"Setúbal","Setubal"
"PT",18,"Santarém","Santarem"
"PT",16,"Portalegre","Portalegre"
"PT",14,"Lisbon","Lisbon"
"PT",13,"Leiria","Leiria"
"PT",9,"Faro","Faro"
"PT",8,"Évora","Evora"
"PT",6,"Castelo Branco","Castelo Branco"
"PT",3,"Beja","Beja"
"PT",10,"Madeira","Madeira"
"PT",22,"Viseu","Viseu"
"PT",21,"Vila Real","Vila Real"
"PT",20,"Viana do Castelo","Viana do Castelo"
"PT",17,"Porto","Porto"
"PT",11,"Guarda","Guarda"
"PT",7,"Coimbra","Coimbra"
"PT",5,"Bragança","Braganca"
"PT",4,"Braga","Braga"
"PT",2,"Aveiro","Aveiro"
"PT",23,"Azores","Azores"
"PW",11,"Ngatpang","Ngatpang"
"PW",16,"Sonsorol","Sonsorol"
"PW",5,"Kayangel","Kayangel"
"PW",4,"Hatohobei","Hatohobei"
"PW",1,"Aimeliik","Aimeliik"
"PW",2,"Airai","Airai"
"PW",3,"Angaur","Angaur"
"PW",6,"Koror","Koror"
"PW",7,"Melekeok","Melekeok"
"PW",8,"Ngaraard","Ngaraard"
"PW",12,"Ngchesar","Ngchesar"
"PW",9,"Ngarchelong","Ngarchelong"
"PW",10,"Ngardmau","Ngardmau"
"PW",13,"Ngaremlengui","Ngaremlengui"
"PW",14,"Ngiwal","Ngiwal"
"PW",15,"Peleliu","Peleliu"
"PY",17,"San Pedro","San Pedro"
"PY",16,"Presidente Hayes","Presidente Hayes"
"PY",15,"Paraguarí","Paraguari"
"PY",13,"Ñeembucú","Neembucu"
"PY",12,"Misiones","Misiones"
"PY",11,"Itapúa","Itapua"
"PY",10,"Guairá","Guaira"
"PY",8,"Cordillera","Cordillera"
"PY",7,"Concepción","Concepcion"
"PY",6,"Central","Central"
"PY",19,"Canindeyú","Canindeyu"
"PY",5,"Caazapá","Caazapa"
"PY",4,"Caaguazú","Caaguazu"
"PY",2,"Amambay","Amambay"
"PY",1,"Alto Paraná","Alto Parana"
"PY",23,"Alto Paraguay","Alto Paraguay"
"PY",22,"Asunción","Asuncion"
"PY",24,"Boquerón","Boqueron"
"QA",8,"Madīnat ash Shamāl","Madinat ash Shamal"
"QA",4,"Al Khawr","Al Khawr"
"QA",9,"Baladīyat Umm Şalāl","Baladiyat Umm Salal"
"QA",6,"Baladīyat ar Rayyān","Baladiyat ar Rayyan"
"QA",1,"Baladīyat ad Dawḩah","Baladiyat ad Dawhah"
"QA",10,"Al Wakrah","Al Wakrah"
"QA",13,"Baladīyat az̧ Z̧a‘āyin","Baladiyat az Za`ayin"
"QA",14,"Al-Shahaniya","Al-Shahaniya"
"RE","RE","Réunion","Reunion"
"RO",40,"Vrancea","Vrancea"
"RO",39,"Vâlcea","Valcea"
"RO",38,"Vaslui","Vaslui"
"RO",37,"Tulcea","Tulcea"
"RO",36,"Timiş","Timis"
"RO",35,"Teleorman","Teleorman"
"RO",34,"Suceava","Suceava"
"RO",33,"Sibiu","Sibiu"
"RO",32,"Satu Mare","Satu Mare"
"RO",31,"Sălaj","Salaj"
"RO",30,"Prahova","Prahova"
"RO",29,"Olt","Olt"
"RO",28,"Neamţ","Neamt"
"RO",27,"Mureş","Mures"
"RO",26,"Mehedinţi","Mehedinti"
"RO",25,"Maramureş","Maramures"
"RO",23,"Iaşi","Iasi"
"RO",22,"Ialomiţa","Ialomita"
"RO",21,"Hunedoara","Hunedoara"
"RO",20,"Harghita","Harghita"
"RO",19,"Gorj","Gorj"
"RO",42,"Giurgiu","Giurgiu"
"RO",18,"Galaţi","Galati"
"RO",17,"Dolj","Dolj"
"RO",16,"Dâmboviţa","Dambovita"
"RO",15,"Covasna","Covasna"
"RO",14,"Constanța","Constanta"
"RO",13,"Cluj","Cluj"
"RO",12,"Caraş-Severin","Caras-Severin"
"RO",41,"Călăraşi","Calarasi"
"RO",11,"Buzău","Buzau"
"RO",10,"Bucureşti","Bucuresti"
"RO",9,"Braşov","Brasov"
"RO",8,"Brăila","Braila"
"RO",7,"Botoşani","Botosani"
"RO",6,"Bistriţa-Năsăud","Bistrita-Nasaud"
"RO",5,"Bihor","Bihor"
"RO",4,"Bacău","Bacau"
"RO",3,"Argeş","Arges"
"RO",2,"Arad","Arad"
"RO",1,"Alba","Alba"
"RO",43,"Ilfov","Ilfov"
"RS","VO","Vojvodina","Vojvodina"
"RS","SE","Central Serbia","Central Serbia"
"RU",88,"Jaroslavl","Jaroslavl"
"RU",86,"Voronezj","Voronezj"
"RU",85,"Vologda","Vologda"
"RU",84,"Volgograd","Volgograd"
"RU",81,"Ulyanovsk","Ulyanovsk"
"RU",80,"Udmurtiya","Udmurtiya"
"RU",77,"Tverskaya","Tverskaya"
"RU",76,"Tula","Tula"
"RU",73,"Tatarstan","Tatarstan"
"RU",72,"Tambov","Tambov"
"RU",70,"Stavropol'skiy","Stavropol'skiy"
"RU",69,"Smolensk","Smolensk"
"RU",67,"Saratov","Saratov"
"RU",65,"Samara","Samara"
"RU",62,"Rjazan","Rjazan"
"RU",61,"Rostov","Rostov"
"RU",60,"Pskov","Pskov"
"RU",90,"Perm","Perm"
"RU",57,"Penza","Penza"
"RU",56,"Orjol","Orjol"
"RU",55,"Orenburg","Orenburg"
"RU",52,"Novgorod","Novgorod"
"RU",68,"North Ossetia","North Ossetia"
"RU",50,"Nenets","Nenets"
"RU",49,"Murmansk","Murmansk"
"RU",48,"Moscow","Moscow"
"RU",47,"Moscow Oblast","Moscow Oblast"
"RU",46,"Mordoviya","Mordoviya"
"RU",45,"Mariy-El","Mariy-El"
"RU",43,"Lipetsk","Lipetsk"
"RU",42,"Leningradskaya Oblast'","Leningradskaya Oblast'"
"RU",66,"St.-Petersburg","St.-Petersburg"
"RU",41,"Kursk","Kursk"
"RU",38,"Krasnodarskiy","Krasnodarskiy"
"RU",37,"Kostroma","Kostroma"
"RU",34,"Komi","Komi"
"RU",33,"Kirov","Kirov"
"RU",28,"Karelia","Karelia"
"RU",27,"Karachayevo-Cherkesiya","Karachayevo-Cherkesiya"
"RU",25,"Kaluga","Kaluga"
"RU",24,"Kalmykiya","Kalmykiya"
"RU",23,"Kaliningrad","Kaliningrad"
"RU",22,"Kabardino-Balkariya","Kabardino-Balkariya"
"RU",21,"Ivanovo","Ivanovo"
"RU",19,"Ingushetiya","Ingushetiya"
"RU",51,"Nizjnij Novgorod","Nizjnij Novgorod"
"RU",17,"Dagestan","Dagestan"
"RU",16,"Chuvashia","Chuvashia"
"RU",12,"Chechnya","Chechnya"
"RU",10,"Brjansk","Brjansk"
"RU",9,"Belgorod","Belgorod"
"RU",8,"Bashkortostan","Bashkortostan"
"RU",7,"Astrakhan","Astrakhan"
"RU",6,"Arkhangelskaya","Arkhangelskaya"
"RU",1,"Adygeya","Adygeya"
"RU",83,"Vladimir","Vladimir"
"RU",87,"Yamalo-Nenets","Yamalo-Nenets"
"RU",78,"Tyumenskaya","Tyumenskaya"
"RU",79,"Republic of Tyva","Republic of Tyva"
"RU",75,"Tomsk","Tomsk"
"RU",71,"Sverdlovsk","Sverdlovsk"
"RU",54,"Omsk","Omsk"
"RU",53,"Novosibirsk","Novosibirsk"
"RU",40,"Kurgan","Kurgan"
"RU",91,"Krasnoyarskiy","Krasnoyarskiy"
"RU",32,"Khanty-Mansia","Khanty-Mansia"
"RU",31,"Khakasiya","Khakasiya"
"RU",29,"Kemerovo","Kemerovo"
"RU",3,"Altai","Altai"
"RU",13,"Chelyabinsk","Chelyabinsk"
"RU",4,"Altai Krai","Altai Krai"
"RU",63,"Chukot","Chukot"
"RU",59,"Primorskiy","Primorskiy"
"RU",30,"Khabarovsk","Khabarovsk"
"RU",20,"Irkutsk","Irkutsk"
"RU",89,"Jewish Autonomous Oblast","Jewish Autonomous Oblast"
"RU",5,"Amur","Amur"
"RU",11,"Respublika Buryatiya","Respublika Buryatiya"
"RU",64,"Sakhalin","Sakhalin"
"RU",44,"Magadan","Magadan"
"RU",92,"Kamtsjatka","Kamtsjatka"
"RU",15,"Chukotka","Chukotka"
"RU",93,"Transbaikal Territory","Transbaikal Territory"
"RW",11,"Eastern Province","Eastern Province"
"RW",12,"Kigali","Kigali"
"RW",13,"Northern Province","Northern Province"
"RW",14,"Western Province","Western Province"
"RW",15,"Southern Province","Southern Province"
"SA",19,"Tabuk","Tabuk"
"SA",16,"Najran","Najran"
"SA",14,"Makkah","Makkah"
"SA",17,"Jizan","Jizan"
"SA",13,"Ḩāʼil","Hai'l Region"
"SA",11,"'Asir","'Asir"
"SA",6,"Eastern Province","Eastern Province"
"SA",10,"Ar Riyāḑ","Ar Riyad"
"SA",8,"Al-Qassim","Al-Qassim"
"SA",5,"Al Madīnah al Munawwarah","Al Madinah al Munawwarah"
"SA",20,"Al Jawf","Al Jawf"
"SA",15,"Northern Borders","Northern Borders"
"SA",2,"Al Bahah","Al Bahah"
"SB",11,"Western Province","Western Province"
"SB",3,"Malaita","Malaita"
"SB",7,"Isabel","Isabel"
"SB",6,"Guadalcanal","Guadalcanal"
"SB",10,"Central Province","Central Province"
"SB",9,"Temotu","Temotu"
"SB",8,"Makira","Makira"
"SB",12,"Choiseul","Choiseul"
"SB",13,"Rennell and Bellona","Rennell and Bellona"
"SB",14,"Honiara","Honiara"
"SC",23,"Takamaka","Takamaka"
"SC",22,"Saint Louis","Saint Louis"
"SC",27,"Port Glaud","Port Glaud"
"SC",20,"Pointe Larue","Pointe Larue"
"SC",19,"Plaisance","Plaisance"
"SC",18,"Mont Fleuri","Mont Fleuri"
"SC",17,"Mont Buxton","Mont Buxton"
"SC",26,"English River","English River"
"SC",25,"Inner Islands","Inner Islands"
"SC",24,"Grand Anse Mahe","Grand Anse Mahe"
"SC",14,"Grand Anse Praslin","Grand Anse Praslin"
"SC",12,"Glacis","Glacis"
"SC",11,"Cascade","Cascade"
"SC",10,"Bel Ombre","Bel Ombre"
"SC",9,"Bel Air","Bel Air"
"SC",8,"Beau Vallon","Beau Vallon"
"SC",7,"Baie Sainte Anne","Baie Sainte Anne"
"SC",6,"Baie Lazare","Baie Lazare"
"SC",5,"Anse Royale","Anse Royale"
"SC",3,"Anse Etoile","Anse Etoile"
"SC",2,"Anse Boileau","Anse Boileau"
"SC",1,"Anse-aux-Pins","Anse-aux-Pins"
"SC",29,"Les Mamelles","Les Mamelles"
"SC",30,"Roche Caiman","Roche Caiman"
"SC",28,"Au Cap","Au Cap"
"SD",43,"Northern State","Northern State"
"SD",29,"Khartoum","Khartoum"
"SD",36,"Red Sea","Red Sea"
"SD",38,"Al Jazīrah","Al Jazirah"
"SD",39,"Al Qaḑārif","Al Qadarif"
"SD",41,"White Nile","White Nile"
"SD",42,"Blue Nile","Blue Nile"
"SD",47,"Western Darfur","Western Darfur"
"SD",62,"West Kordofan State","West Kordofan State"
"SD",49,"Southern Darfur","Southern Darfur"
"SD",50,"Southern Kordofan","Southern Kordofan"
"SD",52,"Kassala","Kassala"
"SD",53,"River Nile","River Nile"
"SD",55,"Northern Darfur","Northern Darfur"
"SD",56,"North Kordofan","North Kordofan"
"SD",58,"Sinnār","Sinnar"
"SD",60,"Eastern Darfur","Eastern Darfur"
"SD",61,"Central Darfur","Central Darfur"
"SE",14,"Norrbotten","Norrbotten"
"SE",25,"Västmanland","Vaestmanland"
"SE",24,"Västernorrland","Vaesternorrland"
"SE",23,"Västerbotten","Vaesterbotten"
"SE",22,"Värmland","Vaermland"
"SE",21,"Uppsala","Uppsala"
"SE",26,"Stockholm","Stockholm"
"SE",18,"Södermanland","Soedermanland"
"SE",16,"Östergötland","OEstergoetland"
"SE",15,"Örebro","OErebro"
"SE",12,"Kronoberg","Kronoberg"
"SE",10,"Dalarna","Dalarna"
"SE",9,"Kalmar","Kalmar"
"SE",8,"Jönköping","Joenkoeping"
"SE",7,"Jämtland","Jaemtland"
"SE",6,"Halland","Halland"
"SE",5,"Gotland","Gotland"
"SE",3,"Gävleborg","Gaevleborg"
"SE",2,"Blekinge","Blekinge"
"SE",27,"Skåne","Skane"
"SE",28,"Västra Götaland","Vaestra Goetaland"
"SG",1,"Central Singapore","Central Singapore"
"SG",2,"North East","North East"
"SG",4,"South East","South East"
"SG",5,"South West","South West"
"SG",3,"North West","North West"
"SH",1,"Ascension","Ascension"
"SH",3,"Tristan da Cunha","Tristan da Cunha"
"SH",2,"Saint Helena","Saint Helena"
"SI","N5","Žalec","Zalec"
"SI","E7","Zagorje ob Savi","Zagorje ob Savi"
"SI","E5","Vrhnika","Vrhnika"
"SI","D5","Tržič","Trzic"
"SI","D4","Trebnje","Trebnje"
"SI","D3","Trbovlje","Trbovlje"
"SI","D2","Tolmin","Tolmin"
"SI","D7","Velenje","Velenje"
"SI","C5","Šmarje pri Jelšah","Smarje pri Jelsah"
"SI","C4","Slovenska Konjice","Slovenska Konjice"
"SI","L8","Slovenska Bistrica","Slovenska Bistrica"
"SI","C2","Slovenj Gradec","Slovenj Gradec"
"SI","B9","Škofja Loka","Skofja Loka"
"SI","B7","Sežana","Sezana"
"SI","B6","Sevnica","Sevnica"
"SI","L7","Sentjur","Sentjur"
"SI","L1","Ribnica","Ribnica"
"SI","A3","Radovljica","Radovljica"
"SI","A2","Radlje ob Dravi","Radlje ob Dravi"
"SI","K7","Ptuj","Ptuj"
"SI",94,"Postojna","Postojna"
"SI","J9","Piran-Pirano","Piran-Pirano"
"SI",87,"Ormož","Ormoz"
"SI","J7","Novo Mesto","Novo Mesto"
"SI",84,"Nova Gorica","Nova Gorica"
"SI",80,"Murska Sobota","Murska Sobota"
"SI",79,"Mozirje","Mozirje"
"SI",73,"Metlika","Metlika"
"SI","J2","Maribor","Maribor"
"SI",64,"Logatec","Logatec"
"SI","I6","Ljutomer","Ljutomer"
"SI","I5","Litija","Litija"
"SI","I3","Lenart","Lenart"
"SI",57,"Laško","Lasko"
"SI",54,"Krško","Krsko"
"SI",52,"Kranj","Kranj"
"SI",50,"Koper-Capodistria","Koper-Capodistria"
"SI","H7","Kočevje","Kocevje"
"SI","H6","Kamnik","Kamnik"
"SI","H4","Jesenice","Jesenice"
"SI",40,"Izola-Isola","Izola-Isola"
"SI",38,"Ilirska Bistrica","Ilirska Bistrica"
"SI",36,"Idrija","Idrija"
"SI",34,"Hrastnik","Hrastnik"
"SI",32,"Grosuplje","Grosuplje"
"SI",29,"Gornja Radgona","Gornja Radgona"
"SI",25,"Dravograd","Dravograd"
"SI","G7","Domžale","Domzale"
"SI",17,"Črnomelj","Crnomelj"
"SI",13,"Cerknica","Cerknica"
"SI",11,"Celje","Celje"
"SI",8,"Brežice","Brezice"
"SI",1,"Ajdovščina","Ajdovscina"
"SI",35,"Hrpelje-Kozina","Hrpelje-Kozina"
"SI",19,"Divača","Divaca"
"SI",91,"Pivka","Pivka"
"SI","I7","Loška Dolina","Loska Dolina"
"SI",66,"Loški Potok","Loski Potok"
"SI",88,"Osilnica","Osilnica"
"SI","D8","Velike Lašče","Velike Lasce"
"SI","C1","Škofljica","Skofljica"
"SI",37,"Ig","Ig"
"SI",9,"Brezovica","Brezovica"
"SI",5,"Borovnica","Borovnica"
"SI","E1","Vipava","Vipava"
"SI",49,"Komen","Komen"
"SI","J5","Miren-Kostanjevica","Miren-Kostanjevica"
"SI",7,"Brda","Brda"
"SI",44,"Kanal","Kanal"
"SI","F2","Žiri","Ziri"
"SI",14,"Cerkno","Cerkno"
"SI","F1","Železniki","Zelezniki"
"SI",27,"Gorenja Vas-Poljane","Gorenja Vas-Poljane"
"SI","G4","Dobrova-Horjul-Polhov Gradec","Dobrova-Horjul-Polhov Gradec"
"SI",46,"Kobarid","Kobarid"
"SI",6,"Bovec","Bovec"
"SI",4,"Bohinj","Bohinj"
"SI",3,"Bled","Bled"
"SI",82,"Naklo","Naklo"
"SI",53,"Kranjska Gora","Kranjska Gora"
"SI","K5","Preddvor","Preddvor"
"SI",12,"Cerklje na Gorenjskem","Cerklje na Gorenjskem"
"SI","B2","Šenčur","Sencur"
"SI","E3","Vodice","Vodice"
"SI",71,"Medvode","Medvode"
"SI",72,"Mengeš","Menges"
"SI",22,"Dol pri Ljubljani","Dol pri Ljubljani"
"SI",77,"Moravče","Moravce"
"SI",30,"Gornji Grad","Gornji Grad"
"SI","I9","Luče","Luce"
"SI","K8","Ravne na Koroškem","Ravne na Koroskem"
"SI",74,"Mežica","Mezica"
"SI",81,"Muta","Muta"
"SI","E6","Vuzenica","Vuzenica"
"SI",16,"Črna na Koroškem","Crna na Koroskem"
"SI",62,"Ljubno","Ljubno"
"SI","C7","Šoštanj","Sostanj"
"SI","C6","Šmartno ob Paki","Smartno ob Paki"
"SI",68,"Lukovica","Lukovica"
"SI",99,"Radeče","Radece"
"SI",39,"Ivančna Gorica","Ivancna Gorica"
"SI",20,"Dobrepolje","Dobrepolje"
"SI","B1","Semič","Semic"
"SI","B4","Šentjernej","Sentjernej"
"SI","B8","Škocjan","Skocjan"
"SI","C9","Štore","Store"
"SI","N3","Vojnik","Vojnik"
"SI","E2","Vitanje","Vitanje"
"SI","F3","Zreče","Zrece"
"SI",76,"Mislinja","Mislinja"
"SI","L3","Ruše","Ruse"
"SI",55,"Kungota","Kungota"
"SI","B3","Šentilj","Sentilj"
"SI",89,"Pesnica","Pesnica"
"SI",26,"Duplek","Duplek"
"SI",98,"Rače-Fram","Race-Fram"
"SI","C8","Starše","Starse"
"SI",45,"Kidričevo","Kidricevo"
"SI","J1","Majšperk","Majsperk"
"SI","N2","Videm","Videm"
"SI","A7","Rogaška Slatina","Rogaska Slatina"
"SI","A8","Rogatec","Rogatec"
"SI",92,"Podčetrtek","Podcetrtek"
"SI",51,"Kozje","Kozje"
"SI",28,"Gorišnica","Gorisnica"
"SI","E9","Zavrč","Zavrc"
"SI",24,"Dornava","Dornava"
"SI",42,"Juršinci","Jursinci"
"SI","D1","Sveti Jurij","Sveti Jurij"
"SI","A1","Radenci","Radenci"
"SI",97,"Puconci","Puconci"
"SI","A6","Rogašovci","Rogasovci"
"SI","I2","Kuzma","Kuzma"
"SI",31,"Gornji Petrovci","Gornji Petrovci"
"SI",78,"Moravske Toplice","Moravske Toplice"
"SI",47,"Kobilje","Kobilje"
"SI",2,"Beltinci","Beltinci"
"SI","D6","Turnišče","Turnisce"
"SI",86,"Odranci","Odranci"
"SI",15,"Črenšovci","Crensovci"
"SI",83,"Nazarje","Nazarje"
"SI",61,"Ljubljana","Ljubljana"
"SI","N7","Žirovnica","Zirovnica"
"SI","H5","Jezersko","Jezersko"
"SI","M2","Solčava","Solcava"
"SI","H8","Komenda","Komenda"
"SI","H3","Horjul","Horjul"
"SI","L6","Šempeter-Vrtojba","Sempeter-Vrtojba"
"SI","F6","Bloke","Bloke"
"SI","M1","Sodražica","Sodrazica"
"SI","M8","Trzin","Trzin"
"SI","K6","Prevalje","Prevalje"
"SI","N4","Vransko","Vransko"
"SI","M5","Tabor","Tabor"
"SI","F7","Braslovče","Braslovce"
"SI","K3","Polzela","Polzela"
"SI","K4","Prebold","Prebold"
"SI","H9","Kostel","Kostel"
"SI","N8","Žužemberk","Zuzemberk"
"SI","G6","Dolenjske Toplice","Dolenjske Toplice"
"SI","J6","Mirna Peč","Mirna Pec"
"SI","F5","Bistrica ob Sotli","Bistrica ob Sotli"
"SI","G2","Dobje","Dobje"
"SI","G3","Dobrna","Dobrna"
"SI","J8","Oplotnica","Oplotnica"
"SI","K2","Podvelka","Podvelka"
"SI","L2","Ribnica na Pohorju","Ribnica na Pohorju"
"SI","I8","Lovrenc na Pohorju","Lovrenc na Pohorju"
"SI","L5","Selnica ob Dravi","Selnica ob Dravi"
"SI","H1","Hoče-Slivnica","Hoce-Slivnica"
"SI","J4","Miklavž na Dravskem Polju","Miklavz na Dravskem Polju"
"SI","G9","Hajdina","Hajdina"
"SI","N6","Žetale","Zetale"
"SI","K1","Podlehnik","Podlehnik"
"SI","J3","Markovci","Markovci"
"SI","G1","Destrnik","Destrnik"
"SI","M7","Trnovska Vas","Trnovska Vas"
"SI","M4","Sveti Andraž v Slovenskih Goricah","Sveti Andraz v Slovenskih Goricah"
"SI","F9","Cerkvenjak","Cerkvenjak"
"SI","F4","Benedikt","Benedikt"
"SI","M3","Sveta Ana","Sveta Ana"
"SI","I1","Križevci","Krizevci"
"SI","N1","Veržej","Verzej"
"SI","M9","Velika Polana","Velika Polana"
"SI","I4","Lendava-Lendva","Lendava-Lendva"
"SI","G5","Dobrovnik-Dobronak","Dobrovnik-Dobronak"
"SI","M6","Tišina","Tisina"
"SI","F8","Cankova","Cankova"
"SI","G8","Grad","Grad"
"SI","H2","Hodoš-Hodos","Hodos-Hodos"
"SI","K9","Razkrižje","Razkrizje"
"SI","L9","Šmartno pri Litiji","Smartno pri Litiji"
"SI","L4","Šalovci","Salovci"
"SI","N9","Apače","Apace"
"SI","O1","Cirkulane","Cirkulane"
"SI","O3","Kostanjevica na Krki","Kostanjevica na Krki"
"SI","O4","Log–Dragomer","Log-Dragomer"
"SI","O5","Makole","Makole"
"SI","O7","Mokronog-Trebelno","Mokronog-Trebelno"
"SI","O8","Poljčane","Poljcane"
"SI","O9","Rečica ob Savinji","Recica ob Savinji"
"SI","P1","Renče-Vogrsko","Rence-Vogrsko"
"SI","P4","Središče ob Dravi","Sredisce ob Dravi"
"SI","P5","Straža","Straza"
"SI","P6","Sv. Trojica v Slov. Goricah","Sv. Trojica v Slov. Goricah"
"SI","P8","Sveti Tomaž","Sveti Tomaz"
"SI","P2","Šentrupert","Sentrupert"
"SI","P3","Šmarješke Toplice","Smarjeske Toplice"
"SI","P7","Sveti Jurij v Slovenskih Goricah","Sveti Jurij v Slovenskih Goricah"
"SI","O2","Gorje","Gorje"
"SI","P9","Ankaran","Ankaran"
"SI","O6","Mirna","Mirna"
"SJ",22,"Jan Mayen","Jan Mayen"
"SJ",21,"Svalbard","Svalbard"
"SK",3,"Košický","Kosicky"
"SK",5,"Prešovský","Presovsky"
"SK",8,"Žilinský","Zilinsky"
"SK",1,"Banskobystrický","Banskobystricky"
"SK",2,"Bratislavský","Bratislavsky"
"SK",4,"Nitriansky","Nitriansky"
"SK",6,"Trenčiansky","Trenciansky"
"SK",7,"Trnavský","Trnavsky"
